"U:0","U:1","U:2","p","Cell Type"
3.70748013e-01,-6.03774011e-01,1.12212002e-01,7.15205967e-02,5
3.70748013e-01,-6.03774011e-01,1.12212002e-01,7.15205967e-02,5
3.70873004e-01,-5.99336028e-01,1.11225002e-01,6.52977005e-02,5
3.70873004e-01,-5.99336028e-01,1.11225002e-01,6.52977005e-02,5
3.17369998e-02,-5.81484996e-02,1.69996992e-02,8.42574015e-02,5
3.17369998e-02,-5.81484996e-02,1.69996992e-02,8.42574015e-02,5
2.62362994e-02,-4.93390001e-02,1.37654999e-02,8.38525966e-02,5
2.62362994e-02,-4.93390001e-02,1.37654999e-02,8.38525966e-02,5
2.62362994e-02,-4.93390001e-02,1.37654999e-02,8.38525966e-02,5
4.90048006e-02,-1.13459997e-01,4.87246998e-02,8.22827965e-02,5
4.90048006e-02,-1.13459997e-01,4.87246998e-02,8.22827965e-02,5
5.26896007e-02,-1.10538997e-01,4.33169007e-02,8.31049010e-02,5
5.26896007e-02,-1.10538997e-01,4.33169007e-02,8.31049010e-02,5
2.50010014e-01,-5.68508029e-01,1.05154000e-01,9.39401984e-02,5
2.50010014e-01,-5.68508029e-01,1.05154000e-01,9.39401984e-02,5
2.50010014e-01,-5.68508029e-01,1.05154000e-01,9.39401984e-02,5
2.50010014e-01,-5.68508029e-01,1.05154000e-01,9.39401984e-02,5
2.50010014e-01,-5.68508029e-01,1.05154000e-01,9.39401984e-02,5
2.29031995e-01,-4.15834010e-01,1.55932993e-01,9.76117030e-02,5
2.29031995e-01,-4.15834010e-01,1.55932993e-01,9.76117030e-02,5
2.63460010e-01,-5.33484995e-01,1.60788998e-01,8.80867019e-02,5
2.63460010e-01,-5.33484995e-01,1.60788998e-01,8.80867019e-02,5
2.63460010e-01,-5.33484995e-01,1.60788998e-01,8.80867019e-02,5
2.63460010e-01,-5.33484995e-01,1.60788998e-01,8.80867019e-02,5
3.25825006e-01,-6.49752975e-01,1.32429004e-01,8.82681012e-02,5
3.25825006e-01,-6.49752975e-01,1.32429004e-01,8.82681012e-02,5
2.19453007e-01,-3.61696005e-01,1.69319004e-01,7.94666037e-02,5
2.19453007e-01,-3.61696005e-01,1.69319004e-01,7.94666037e-02,5
2.19453007e-01,-3.61696005e-01,1.69319004e-01,7.94666037e-02,5
2.19453007e-01,-3.61696005e-01,1.69319004e-01,7.94666037e-02,5
